Ckey,Druid,Title,Purl,Symph_Bar,Call_Num
2925134,sw923tm9307,"Insurance maps of San Carlos, San Mateo County, California, Aug. 1950.",https://purl.stanford.edu/sw923tm9307,36105023312098,G4364 .S36G475 1950 .S3 SHEET 1
2925134,vs818jj1516,"Insurance maps of San Carlos, San Mateo County, California, Aug. 1950.",https://purl.stanford.edu/vs818jj1516,36105023312106,G4364 .S36G475 1950 .S3 SHEET 2
2925134,ms598fp5731,"Insurance maps of San Carlos, San Mateo County, California, Aug. 1950.",https://purl.stanford.edu/ms598fp5731,36105023268563,G4364 .S36G475 1950 .S3 SHEET 3
2925134,rc408mm9107,"Insurance maps of San Carlos, San Mateo County, California, Aug. 1950.",https://purl.stanford.edu/rc408mm9107,36105023268498,G4364 .S36G475 1950 .S3 SHEET 4
2925134,dc248wg8394,"Insurance maps of San Carlos, San Mateo County, California, Aug. 1950.",https://purl.stanford.edu/dc248wg8394,36105023268506,G4364 .S36G475 1950 .S3 SHEET 5
2925134,yx527xp2312,"Insurance maps of San Carlos, San Mateo County, California, Aug. 1950.",https://purl.stanford.edu/yx527xp2312,36105023268514,G4364 .S36G475 1950 .S3 SHEET 6
2925134,xp057gy0718,"Insurance maps of San Carlos, San Mateo County, California, Aug. 1950.",https://purl.stanford.edu/xp057gy0718,36105023268522,G4364 .S36G475 1950 .S3 SHEET 7
2925134,tz800mj0511,"Insurance maps of San Carlos, San Mateo County, California, Aug. 1950.",https://purl.stanford.edu/tz800mj0511,36105023268530,G4364 .S36G475 1950 .S3 SHEET 8
2925134,dx458yk3179,"Insurance maps of San Carlos, San Mateo County, California, Aug. 1950.",https://purl.stanford.edu/dx458yk3179,36105023268548,G4364 .S36G475 1950 .S3 SHEET 9
2925134,nz902dq7735,"Insurance maps of San Carlos, San Mateo County, California, Aug. 1950.",https://purl.stanford.edu/nz902dq7735,36105023268555,G4364 .S36G475 1950 .S3 SHEET 10
2925134,fj898yt2297,"Insurance maps of San Carlos, San Mateo County, California, Aug. 1950.",https://purl.stanford.edu/fj898yt2297,36105023292530,G4364 .S36G475 1950 .S3 SHEET 11
2925134,tt324ww4270,"Insurance maps of San Carlos, San Mateo County, California, Aug. 1950.",https://purl.stanford.edu/tt324ww4270,36105023292399,G4364 .S36G475 1950 .S3 SHEET 12
2925134,bp407mm0974,"Insurance maps of San Carlos, San Mateo County, California, Aug. 1950.",https://purl.stanford.edu/bp407mm0974,36105023292407,G4364 .S36G475 1950 .S3 SHEET 13
2925134,vz806ph5867,"Insurance maps of San Carlos, San Mateo County, California, Aug. 1950.",https://purl.stanford.edu/vz806ph5867,36105023292548,G4364 .S36G475 1950 .S3 SHEET 14
2925134,vw041nx0344,"Insurance maps of San Carlos, San Mateo County, California, Aug. 1950.",https://purl.stanford.edu/vw041nx0344,36105023292555,G4364 .S36G475 1950 .S3 SHEET 15
2925134,br964wd9571,"Insurance maps of San Carlos, San Mateo County, California, Aug. 1950.",https://purl.stanford.edu/br964wd9571,36105023292563,G4364 .S36G475 1950 .S3 SHEET 16
2925134,bs587qg8171,"Insurance maps of San Carlos, San Mateo County, California, Aug. 1950.",https://purl.stanford.edu/bs587qg8171,36105023292571,G4364 .S36G475 1950 .S3 SHEET 17
2925134,fk150gr4583,"Insurance maps of San Carlos, San Mateo County, California, Aug. 1950.",https://purl.stanford.edu/fk150gr4583,36105023292589,G4364 .S36G475 1950 .S3 SHEET 18
2925134,gg755kd8208,"Insurance maps of San Carlos, San Mateo County, California, Aug. 1950.",https://purl.stanford.edu/gg755kd8208,36105023292597,G4364 .S36G475 1950 .S3 SHEET 19
2925134,tr374fx0991,"Insurance maps of San Carlos, San Mateo County, California, Aug. 1950.",https://purl.stanford.edu/tr374fx0991,36105023292605,G4364 .S36G475 1950 .S3 SHEET 20
2925134,yy418fg1624,"Insurance maps of San Carlos, San Mateo County, California, Aug. 1950.",https://purl.stanford.edu/yy418fg1624,36105023292415,G4364 .S36G475 1950 .S3 SHEET 21
2925134,xb167tq6849,"Insurance maps of San Carlos, San Mateo County, California, Aug. 1950.",https://purl.stanford.edu/xb167tq6849,36105023292423,G4364 .S36G475 1950 .S3 SHEET 22
2925134,nr473pd0697,"Insurance maps of San Carlos, San Mateo County, California, Aug. 1950.",https://purl.stanford.edu/nr473pd0697,36105023292431,G4364 .S36G475 1950 .S3 SHEET 23
2925134,ws157yq4183,"Insurance maps of San Carlos, San Mateo County, California, Aug. 1950.",https://purl.stanford.edu/ws157yq4183,36105023292449,G4364 .S36G475 1950 .S3 SHEET 24
2925134,rx834gr4395,"Insurance maps of San Carlos, San Mateo County, California, Aug. 1950.",https://purl.stanford.edu/rx834gr4395,36105023292456,G4364 .S36G475 1950 .S3 SHEET 25
2925134,mq525nb3124,"Insurance maps of San Carlos, San Mateo County, California, Aug. 1950.",https://purl.stanford.edu/mq525nb3124,36105023312072,G4364 .S36G475 1950 .S3 INDEX
2925134,rg659bf7310,"Insurance maps of San Carlos, San Mateo County, California, Aug. 1950.",https://purl.stanford.edu/rg659bf7310,36105023312080,G4364 .S36G475 1950 .S3 INDEX MAP
