Ckey,Druid,Title,Purl,Symph_Bar,Call_Num
2926166,cg873tp2913,"Sunnyvale, Santa Clara Co., Cal., Jan. 1930.",https://purl.stanford.edu/cg873tp2913,36105121215250,G4364 .S958 1930 .S3 SHEET 1
2926166,qs972pm6819,"Sunnyvale, Santa Clara Co., Cal., Jan. 1930.",https://purl.stanford.edu/qs972pm6819,36105121215268,G4364 .S958 1930 .S3 SHEET 2
2926166,cf688tq0647,"Sunnyvale, Santa Clara Co., Cal., Jan. 1930.",https://purl.stanford.edu/cf688tq0647,36105121215276,G4364 .S958 1930 .S3 SHEET 3
2926166,qd262jv1832,"Sunnyvale, Santa Clara Co., Cal., Jan. 1930.",https://purl.stanford.edu/qd262jv1832,36105121215318,G4364 .S958 1930 .S3 SHEET 4
2926166,jd449yn0467,"Sunnyvale, Santa Clara Co., Cal., Jan. 1930.",https://purl.stanford.edu/jd449yn0467,36105121215326,G4364 .S958 1930 .S3 SHEET 5
2926166,ts364yh5841,"Sunnyvale, Santa Clara Co., Cal., Jan. 1930.",https://purl.stanford.edu/ts364yh5841,36105121215334,G4364 .S958 1930 .S3 SHEET 6
2926166,jh056yz9027,"Sunnyvale, Santa Clara Co., Cal., Jan. 1930.",https://purl.stanford.edu/jh056yz9027,36105121215284,G4364 .S958 1930 .S3 SHEET 7
2926166,ss343xp7321,"Sunnyvale, Santa Clara Co., Cal., Jan. 1930.",https://purl.stanford.edu/ss343xp7321,36105121215292,G4364 .S958 1930 .S3 SHEET 8
2926166,mr766hj9001,"Sunnyvale, Santa Clara Co., Cal., Jan. 1930.",https://purl.stanford.edu/mr766hj9001,36105121215300,G4364 .S958 1930 .S3 SHEET 9
2926166,tf328hj6831,"Sunnyvale, Santa Clara Co., Cal., Jan. 1930.",https://purl.stanford.edu/tf328hj6831,36105121215342,G4364 .S958 1930 .S3 SHEET 10
2926166,tg255qd1390,"Sunnyvale, Santa Clara Co., Cal., Jan. 1930.",https://purl.stanford.edu/tg255qd1390,36105121215359,G4364 .S958 1930 .S3 SHEET 11
2926166,cs651dq1531,"Sunnyvale, Santa Clara Co., Cal., Jan. 1930.",https://purl.stanford.edu/cs651dq1531,36105121215367,G4364 .S958 1930 .S3 SHEET 12
2926166,fr284nq8365,"Sunnyvale, Santa Clara Co., Cal., Jan. 1930.",https://purl.stanford.edu/fr284nq8365,36105121215375,G4364 .S958 1930 .S3 SHEET 13
2926166,zv214ng5798,"Sunnyvale, Santa Clara Co., Cal., Jan. 1930.",https://purl.stanford.edu/zv214ng5798,36105121215383,G4364 .S958 1930 .S3 SHEET 14
2926166,st274mf3377,"Sunnyvale, Santa Clara Co., Cal., Jan. 1930.",https://purl.stanford.edu/st274mf3377,36105121215391,G4364 .S958 1930 .S3 SHEET 15
