Ckey,Call_Num,Symph_Bar,Druid,Purl,Title
9948298,G3932 .T3C3 S24 .U5 MAP B9,36105216594437,dx029kc1419,https://purl.stanford.edu/dx029kc1419,Tampa Bay environmental atlas: water resources -- Technical Report Archive and Imaging Library (TRAIL)
9948298,G3932 .T3C3 S24 .U5 MAP B8,36105216594445,jv760ng9769,https://purl.stanford.edu/jv760ng9769,Tampa Bay environmental atlas: water resources -- Technical Report Archive and Imaging Library (TRAIL)
9948298,G3932 .T3C3 S24 .U5 MAP B11,36105216594411,mf312yz2381,https://purl.stanford.edu/mf312yz2381,Tampa Bay environmental atlas: water resources -- Technical Report Archive and Imaging Library (TRAIL)
9948298,G3932 .T3C3 S24 .U5 MAP B13,36105216594395,pf101fw8885,https://purl.stanford.edu/pf101fw8885,Tampa Bay environmental atlas: water resources -- Technical Report Archive and Imaging Library (TRAIL)
9948298,G3932 .T3C3 S24 .U5 MAP B5,36105216594478,pk757qs2472,https://purl.stanford.edu/pk757qs2472,Tampa Bay environmental atlas: water resources -- Technical Report Archive and Imaging Library (TRAIL)
9948298,G3932 .T3C3 S24 .U5 MAP B1,36105216594510,pn801gz8202,https://purl.stanford.edu/pn801gz8202,Tampa Bay environmental atlas: water resources -- Technical Report Archive and Imaging Library (TRAIL)
9948298,G3932 .T3C3 S24 .U5 MAP B14,36105216594387,qc144pc3594,https://purl.stanford.edu/qc144pc3594,Tampa Bay environmental atlas: water resources -- Technical Report Archive and Imaging Library (TRAIL)
9948298,G3932 .T3C3 S24 .U5 MAP B16,36105216594361,rm851xh4993,https://purl.stanford.edu/rm851xh4993,Tampa Bay environmental atlas: water resources -- Technical Report Archive and Imaging Library (TRAIL)
9948298,G3932 .T3C3 S24 .U5 MAP B17,36105216594353,rw459bw8461,https://purl.stanford.edu/rw459bw8461,Tampa Bay environmental atlas: water resources -- Technical Report Archive and Imaging Library (TRAIL)
9948298,G3932 .T3C3 S24 .U5 MAP B20,36105216594320,rx837dc8374,https://purl.stanford.edu/rx837dc8374,Tampa Bay environmental atlas: water resources -- Technical Report Archive and Imaging Library (TRAIL)
9948298,G3932 .T3C3 S24 .U5 MAP B2,36105216594502,sh168xr3633,https://purl.stanford.edu/sh168xr3633,Tampa Bay environmental atlas: water resources -- Technical Report Archive and Imaging Library (TRAIL)
9948298,G3932 .T3C3 S24 .U5 MAP B21,36105216594312,sx137gf4215,https://purl.stanford.edu/sx137gf4215,Tampa Bay environmental atlas: water resources -- Technical Report Archive and Imaging Library (TRAIL)
9948298,G3932 .T3C3 S24 .U5 MAP B6,36105216594460,tb984wc3180,https://purl.stanford.edu/tb984wc3180,Tampa Bay environmental atlas: water resources -- Technical Report Archive and Imaging Library (TRAIL)
9948298,G3932 .T3C3 S24 .U5 MAP B3,36105216594494,tm435mq0160,https://purl.stanford.edu/tm435mq0160,Tampa Bay environmental atlas: water resources -- Technical Report Archive and Imaging Library (TRAIL)
9948298,G3932 .T3C3 S24 .U5 MAP B12,36105216594403,vn787kd0864,https://purl.stanford.edu/vn787kd0864,Tampa Bay environmental atlas: water resources -- Technical Report Archive and Imaging Library (TRAIL)
9948298,G3932 .T3C3 S24 .U5 MAP B18,36105216594346,vt163mh8204,https://purl.stanford.edu/vt163mh8204,Tampa Bay environmental atlas: water resources -- Technical Report Archive and Imaging Library (TRAIL)
9948298,G3932 .T3C3 S24 .U5 MAP B7,36105216594452,vv387dg7749,https://purl.stanford.edu/vv387dg7749,Tampa Bay environmental atlas: water resources -- Technical Report Archive and Imaging Library (TRAIL)
9948298,G3932 .T3C3 S24 .U5 MAP B4,36105216594486,xf310rw4434,https://purl.stanford.edu/xf310rw4434,Tampa Bay environmental atlas: water resources -- Technical Report Archive and Imaging Library (TRAIL)
9948298,G3932 .T3C3 S24 .U5 MAP B15,36105216594379,yk965kq9734,https://purl.stanford.edu/yk965kq9734,Tampa Bay environmental atlas: water resources -- Technical Report Archive and Imaging Library (TRAIL)
9948298,G3932 .T3C3 S24 .U5 MAP B10,36105216594429,yw137kb6309,https://purl.stanford.edu/yw137kb6309,Tampa Bay environmental atlas: water resources -- Technical Report Archive and Imaging Library (TRAIL)
