Ckey,Druid,Title,Purl,Symph_Bar,Call_Num
2924459,kr860hd2871,"Mt. Shasta City, formerly Sisson, Siskkiyou Co., Cal., Nov. 1929.",https://purl.stanford.edu/kr860hd2871,36105121218155,G4364 .M924 1929 .S3 SHEET1
2924459,gc493ct7198,"Mt. Shasta City, formerly Sisson, Siskkiyou Co., Cal., Nov. 1929.",https://purl.stanford.edu/gc493ct7198,36105121217975,G4364 .M924 1929 .S3 SHEET2
2924459,jp786tg2799,"Mt. Shasta City, formerly Sisson, Siskkiyou Co., Cal., Nov. 1929.",https://purl.stanford.edu/jp786tg2799,36105121217991,G4364 .M924 1929 .S3 SHEET3
2924459,qr593xs9078,"Mt. Shasta City, formerly Sisson, Siskkiyou Co., Cal., Nov. 1929.",https://purl.stanford.edu/qr593xs9078,36105121217983,G4364 .M924 1929 .S3 SHEET4
2924459,zq385yf2122,"Mt. Shasta City, formerly Sisson, Siskkiyou Co., Cal., Nov. 1929.",https://purl.stanford.edu/zq385yf2122,36105121217942,G4364 .M924 1929 .S3 SHEET5
2924459,mc814wq2375,"Mt. Shasta City, formerly Sisson, Siskkiyou Co., Cal., Nov. 1929.",https://purl.stanford.edu/mc814wq2375,36105121217959,G4364 .M924 1929 .S3 SHEET6
2924459,rx329hx8163,"Mt. Shasta City, formerly Sisson, Siskkiyou Co., Cal., Nov. 1929.",https://purl.stanford.edu/rx329hx8163,36105121217967,G4364 .M924 1929 .S3 SHEET7
2924459,cp146kw0693,"Mt. Shasta City, formerly Sisson, Siskkiyou Co., Cal., Nov. 1929.",https://purl.stanford.edu/cp146kw0693,36105121218015,G4364 .M924 1929 .S3 SHEET8
2924459,br653cv5171,"Mt. Shasta City, formerly Sisson, Siskkiyou Co., Cal., Nov. 1929.",https://purl.stanford.edu/br653cv5171,36105121218007,G4364 .M924 1929 .S3 SHEET9
2924459,xq375zs0293,"Mt. Shasta City, formerly Sisson, Siskkiyou Co., Cal., Nov. 1929.",https://purl.stanford.edu/xq375zs0293,36105121218023,G4364 .M924 1929 .S3 SHEET10
2924459,dm105fd2141,"Mt. Shasta City, formerly Sisson, Siskkiyou Co., Cal., Nov. 1929.",https://purl.stanford.edu/dm105fd2141,36105121218031,G4364 .M924 1929 .S3 SHEET11
