Ckey,Druid,Title,Purl,Symph_Bar,Call_Num
2925132,tx047tr7711,"San Bruno, San Mateo County, California, July 1949.",https://purl.stanford.edu/tx047tr7711,36105024025780,G4364 .S1984 1949 .S3 SHEET 1
2925132,fw617cm6513,"San Bruno, San Mateo County, California, July 1949.",https://purl.stanford.edu/fw617cm6513,36105024025327,G4364 .S1984 1949 .S3 SHEET 2
2925132,gp988mm3865,"San Bruno, San Mateo County, California, July 1949.",https://purl.stanford.edu/gp988mm3865,36105024025319,G4364 .S1984 1949 .S3 SHEET 3
2925132,jm020gj2122,"San Bruno, San Mateo County, California, July 1949.",https://purl.stanford.edu/jm020gj2122,36105024025301,G4364 .S1984 1949 .S3 SHEET 4
2925132,np474fv4863,"San Bruno, San Mateo County, California, July 1949.",https://purl.stanford.edu/np474fv4863,36105024025293,G4364 .S1984 1949 .S3 SHEET 5
2925132,dg371pn9432,"San Bruno, San Mateo County, California, July 1949.",https://purl.stanford.edu/dg371pn9432,36105024025418,G4364 .S1984 1949 .S3 SHEET 6
2925132,kw427bm5722,"San Bruno, San Mateo County, California, July 1949.",https://purl.stanford.edu/kw427bm5722,36105024025533,G4364 .S1984 1949 .S3 SHEET 7
2925132,pb646rk4019,"San Bruno, San Mateo County, California, July 1949.",https://purl.stanford.edu/pb646rk4019,36105024025657,G4364 .S1984 1949 .S3 SHEET 8
2925132,zw360js0066,"San Bruno, San Mateo County, California, July 1949.",https://purl.stanford.edu/zw360js0066,36105024025772,G4364 .S1984 1949 .S3 SHEET 9
2925132,ry965cy7312,"San Bruno, San Mateo County, California, July 1949.",https://purl.stanford.edu/ry965cy7312,36105024025400,G4364 .S1984 1949 .S3 SHEET 10
2925132,sp596zm8720,"San Bruno, San Mateo County, California, July 1949.",https://purl.stanford.edu/sp596zm8720,36105024025525,G4364 .S1984 1949 .S3 SHEET 11
2925132,mr235yd4424,"San Bruno, San Mateo County, California, July 1949.",https://purl.stanford.edu/mr235yd4424,36105024025285,G4364 .S1984 1949 .S3 SHEET 12
2925132,jy558fk7794,"San Bruno, San Mateo County, California, July 1949.",https://purl.stanford.edu/jy558fk7794,36105024025277,G4364 .S1984 1949 .S3 SHEET 13
2925132,yg008wz3201,"San Bruno, San Mateo County, California, July 1949.",https://purl.stanford.edu/yg008wz3201,36105014292614,G4364 .S1984 1949 .S3 SHEET 14
