Ckey,Druid,Title,Purl,Symph_Bar,Call_Num
2925123,tt060hf5276,"Roseville, Placer Co., Calif., September, 1925.",https://purl.stanford.edu/tt060hf5276,36105121220318,G4364 .R817 1925 .S3 SHEET1
2925123,fc369nf0646,"Roseville, Placer Co., Calif., September, 1925.",https://purl.stanford.edu/fc369nf0646,36105121220300,G4364 .R817 1925 .S3 SHEET2
2925123,fp880jq5040,"Roseville, Placer Co., Calif., September, 1925.",https://purl.stanford.edu/fp880jq5040,36105121220292,G4364 .R817 1925 .S3 SHEET3
2925123,fb652jb6509,"Roseville, Placer Co., Calif., September, 1925.",https://purl.stanford.edu/fb652jb6509,36105121220284,G4364 .R817 1925 .S3 SHEET4
2925123,kk980bq7569,"Roseville, Placer Co., Calif., September, 1925.",https://purl.stanford.edu/kk980bq7569,36105121220433,G4364 .R817 1925 .S3 SHEET5
2925123,mk831vg9123,"Roseville, Placer Co., Calif., September, 1925.",https://purl.stanford.edu/mk831vg9123,36105121220425,G4364 .R817 1925 .S3 SHEET6
2925123,tz115pw1168,"Roseville, Placer Co., Calif., September, 1925.",https://purl.stanford.edu/tz115pw1168,36105121220672,G4364 .R817 1925 .S3 SHEET7
2925123,cp087tw5699,"Roseville, Placer Co., Calif., September, 1925.",https://purl.stanford.edu/cp087tw5699,36105121220664,G4364 .R817 1925 .S3 SHEET8
2925123,mh469hd0755,"Roseville, Placer Co., Calif., September, 1925.",https://purl.stanford.edu/mh469hd0755,36105121220656,G4364 .R817 1925 .S3 SHEET9
2925123,yz126vg2435,"Roseville, Placer Co., Calif., September, 1925.",https://purl.stanford.edu/yz126vg2435,36105121220649,G4364 .R817 1925 .S3 SHEET10
2925123,gm016yr7643,"Roseville, Placer Co., Calif., September, 1925.",https://purl.stanford.edu/gm016yr7643,36105121220631,G4364 .R817 1925 .S3 SHEET11
2925123,tk965mx4450,"Roseville, Placer Co., Calif., September, 1925.",https://purl.stanford.edu/tk965mx4450,36105121220623,G4364 .R817 1925 .S3 SHEET12
2925123,km164zq3236,"Roseville, Placer Co., Calif., September, 1925.",https://purl.stanford.edu/km164zq3236,36105121220615,G4364 .R817 1925 .S3 SHEET13
2925123,qt369nv7908,"Roseville, Placer Co., Calif., September, 1925.",https://purl.stanford.edu/qt369nv7908,36105121220607,G4364 .R817 1925 .S3 SHEET14
2925123,vj765nd8082,"Roseville, Placer Co., Calif., September, 1925.",https://purl.stanford.edu/vj765nd8082,36105121220599,G4364 .R817 1925 .S3 SHEET15
2925123,px869xm2580,"Roseville, Placer Co., Calif., September, 1925.",https://purl.stanford.edu/px869xm2580,36105121220581,G4364 .R817 1925 .S3 SHEET16
2925123,tb965wy3624,"Roseville, Placer Co., Calif., September, 1925.",https://purl.stanford.edu/tb965wy3624,36105121220573,G4364 .R817 1925 .S3 SHEET17
2925123,pv296bs9202,"Roseville, Placer Co., Calif., September, 1925.",https://purl.stanford.edu/pv296bs9202,36105121220573,G4364 .R817 1925 .S3 SHEET18
2925123,rs087gt3512,"Roseville, Placer Co., Calif., September, 1925.",https://purl.stanford.edu/rs087gt3512,36105121220797,G4364 .R817 1925 .S3 SHEET19
2925123,py924jt6939,"Roseville, Placer Co., Calif., September, 1925.",https://purl.stanford.edu/py924jt6939,36105121220789,G4364 .R817 1925 .S3 SHEET20
2925123,qp273sg6713,"Roseville, Placer Co., Calif., September, 1925.",https://purl.stanford.edu/qp273sg6713,36105121220771,G4364 .R817 1925 .S3 SHEET21
2925123,zk338yg6662,"Roseville, Placer Co., Calif., September, 1925.",https://purl.stanford.edu/zk338yg6662,36105121220763,G4364 .R817 1925 .S3 SHEET22
2925123,nk213dq9002,"Roseville, Placer Co., Calif., September, 1925.",https://purl.stanford.edu/nk213dq9002,36105121220755,G4364 .R817 1925 .S3 SHEET23
2925123,qj719bf6472,"Roseville, Placer Co., Calif., September, 1925.",https://purl.stanford.edu/qj719bf6472,36105121220748,G4364 .R817 1925 .S3 SHEET24
2925123,jk170ts9128,"Roseville, Placer Co., Calif., September, 1925.",https://purl.stanford.edu/jk170ts9128,36105121220730,G4364 .R817 1925 .S3 SHEET25
2925123,xq588xd7369,"Roseville, Placer Co., Calif., September, 1925.",https://purl.stanford.edu/xq588xd7369,36105121220722,G4364 .R817 1925 .S3 SHEET26
2925123,mb611gq0075,"Roseville, Placer Co., Calif., September, 1925.",https://purl.stanford.edu/mb611gq0075,36105121220714,G4364 .R817 1925 .S3 SHEET27
2925123,tq721xd0188,"Roseville, Placer Co., Calif., September, 1925.",https://purl.stanford.edu/tq721xd0188,36105121220706,G4364 .R817 1925 .S3 SHEET28
2925123,zb199qz0979,"Roseville, Placer Co., Calif., September, 1925.",https://purl.stanford.edu/zb199qz0979,36105121220698,G4364 .R817 1925 .S3 SHEET29
2925123,qy073nt9356,"Roseville, Placer Co., Calif., September, 1925.",https://purl.stanford.edu/qy073nt9356,36105121220680,G4364 .R817 1925 .S3 SHEET30
